sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,house_type_id,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,District_code
75.0,3,1,3,614,1,False,False,False,False,False,False,False,True,False,False,False,False,False,21
55.0,2,1,3,524,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
77.0,3,1,3,621,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
56.0,3,1,1,539,1,False,False,False,True,True,False,False,True,False,False,False,False,False,21
68.0,3,1,2,526,1,False,True,False,False,True,False,False,False,False,False,False,False,False,21
72.0,3,1,11,517,1,False,False,False,True,True,False,False,True,False,False,True,False,False,21
70.0,3,1,3,686,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
75.0,2,2,10,901,1,False,True,True,False,True,False,False,False,False,False,True,False,False,21
120.0,3,1,1,901,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
91.0,2,2,1,964,1,False,False,True,True,True,False,True,False,False,True,True,True,True,21
95.0,2,1,2,634,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
61.0,3,1,1,646,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
73.0,2,1,1,625,1,False,False,False,False,True,False,False,True,False,False,False,False,False,21
66.0,3,1,1,508,1,False,True,False,False,True,False,False,True,True,False,False,False,False,21
68.0,2,1,4,646,1,False,True,True,False,True,False,False,True,False,False,False,True,False,21
70.0,3,1,3,561,1,False,False,False,False,True,False,False,True,False,False,False,False,False,21
42.0,4,1,11,521,1,False,False,False,False,False,False,False,True,False,False,False,False,False,21
54.0,3,1,10,403,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
56.0,3,1,1,561,1,False,False,False,True,True,False,False,True,False,False,False,False,False,21
100.0,4,1,1,798,1,False,False,True,True,True,False,False,True,False,False,False,True,False,21
125.0,4,2,11,827,1,False,False,True,True,True,False,False,False,False,False,False,False,False,21
54.0,3,1,10,403,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
130.0,4,2,2,809,1,False,False,True,True,True,False,False,False,False,False,False,False,False,21
68.0,2,1,11,539,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
85.0,3,1,3,658,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
75.0,3,1,3,625,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
80.0,2,1,1,517,1,False,False,True,False,True,False,False,False,False,False,False,False,False,21
64.0,2,1,2,583,1,False,False,False,False,False,False,False,True,False,False,False,False,False,21
69.0,4,1,3,475,1,False,False,True,False,True,False,False,True,False,False,False,False,False,21
115.0,4,1,1,867,1,False,True,True,False,True,False,False,True,True,False,False,False,False,21
70.0,3,1,2,715,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
56.0,2,1,4,579,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
90.0,2,1,4,705,1,False,True,False,False,True,False,False,False,False,False,False,True,False,21
75.0,3,1,3,614,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
71.0,2,1,1,625,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
76.0,3,1,2,583,1,False,False,False,True,True,False,False,True,False,False,False,True,False,21
114.0,4,2,2,1197,1,False,False,False,True,True,False,False,True,False,False,False,False,False,21
90.0,3,2,3,851,1,False,True,True,True,True,False,False,False,True,False,False,False,True,21
70.0,3,1,1,471,1,False,False,True,False,True,False,False,True,False,False,False,False,False,21
80.0,3,1,10,539,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
96.0,4,2,7,816,1,False,True,True,True,True,False,False,True,False,False,False,False,False,21
50.0,1,1,2,646,1,False,False,False,True,True,False,False,False,False,False,False,False,False,21
85.0,3,2,1,1009,1,False,False,False,True,True,False,True,True,False,False,False,True,True,21
90.0,3,2,5,1200,1,False,False,False,True,True,False,True,False,False,True,False,True,True,21
60.0,3,1,11,625,1,False,False,False,True,True,False,False,False,False,False,True,False,False,21
90.0,2,2,7,1038,3,False,True,True,True,True,False,True,True,True,True,False,True,True,21
60.0,3,1,4,705,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
105.0,3,2,2,686,1,False,False,True,False,True,False,False,False,False,True,False,True,False,21
140.0,3,3,4,1299,2,False,True,True,True,True,False,True,True,False,True,True,True,True,21
112.0,3,2,1,1009,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
60.0,3,1,4,725,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
62.0,2,1,2,715,1,False,False,True,False,True,False,False,False,False,False,False,False,False,21
240.0,4,3,11,1850,4,False,True,True,False,False,False,False,True,True,True,False,False,True,21
81.0,3,1,3,780,1,False,True,True,True,True,False,False,True,False,False,False,False,False,21
75.0,3,1,3,851,1,False,True,True,False,True,False,False,True,False,True,False,False,True,21
72.0,3,1,2,666,1,False,False,True,True,True,False,False,True,False,False,False,False,False,21
95.0,2,2,3,1067,1,False,True,True,True,True,False,True,False,False,False,True,True,True,21
49.0,1,1,2,884,1,False,True,True,True,True,False,True,False,False,True,False,True,True,21
90.0,3,1,2,813,1,False,True,False,False,True,False,True,True,False,False,False,True,False,21
78.0,2,1,3,809,1,False,False,False,False,True,False,False,True,True,True,False,False,False,21
100.0,3,1,3,948,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
70.0,3,1,1,517,1,False,True,False,True,True,False,False,False,False,False,False,False,False,21
52.0,2,1,10,422,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
56.0,3,1,1,437,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
110.0,3,2,2,881,1,False,False,True,True,True,False,False,False,False,True,False,True,True,21
115.0,3,3,3,1052,2,False,False,False,True,True,False,False,True,False,True,False,False,True,21
70.0,3,1,2,526,1,False,False,False,False,True,False,False,False,True,False,False,False,False,21
75.0,3,1,4,762,1,False,False,True,True,True,False,False,False,False,False,True,False,False,21
116.0,4,2,11,816,1,False,False,True,True,True,False,False,True,True,False,True,True,False,21
48.0,2,1,4,625,1,False,True,True,True,True,False,False,False,False,True,True,False,False,21
80.0,3,1,10,646,1,False,False,False,False,True,False,False,True,False,False,False,False,False,21
81.0,3,1,2,704,1,False,False,True,False,True,False,False,False,True,False,False,False,False,21
95.0,4,2,7,910,1,False,False,False,True,True,False,False,True,False,False,False,False,False,21
60.0,4,1,5,423,1,False,False,True,False,True,False,False,False,False,False,False,False,False,21
50.0,2,1,3,638,1,False,True,False,True,True,False,False,False,True,False,False,False,False,21
50.0,1,1,6,736,1,False,True,True,True,True,False,True,False,False,True,False,True,True,21
242.0,4,3,11,1393,4,False,False,True,False,False,False,False,True,False,False,False,False,True,21
166.0,3,1,11,1200,4,False,False,False,False,False,False,False,False,False,False,False,False,False,21
50.0,2,1,2,705,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
94.0,4,1,1,884,1,False,False,False,True,True,False,False,False,False,True,False,False,False,21
80.0,3,1,1,744,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
65.0,2,1,10,583,1,False,True,False,False,True,False,False,False,False,False,False,False,False,21
105.0,3,2,2,884,1,False,True,True,True,True,False,False,False,False,True,False,True,True,21
100.0,3,1,10,713,1,False,False,True,True,True,False,False,True,False,False,False,False,False,21
64.0,3,1,1,517,1,False,False,False,False,True,False,False,True,False,False,False,False,False,21
85.0,2,2,2,1006,1,False,True,True,True,True,False,True,True,False,False,False,True,False,21
72.0,3,1,2,705,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
92.0,3,1,10,621,1,False,False,False,True,True,False,False,False,False,False,False,True,False,21
106.0,3,1,1,725,1,False,False,True,True,True,False,False,True,False,False,False,False,False,21
67.0,2,1,5,604,1,False,True,False,False,True,False,False,False,False,True,False,False,False,21
60.0,2,1,10,744,1,False,False,False,False,True,False,True,False,False,False,False,False,False,21
71.0,2,1,1,923,1,False,False,False,True,False,False,False,False,False,False,False,False,False,21
48.0,1,1,1,721,1,False,False,False,True,False,False,False,False,False,False,False,False,False,21
60.0,2,1,1,625,1,False,True,False,False,True,False,False,False,False,False,False,False,False,21
60.0,3,1,1,561,1,False,False,True,False,True,False,False,False,False,True,False,False,False,21
61.0,3,1,1,574,1,False,False,False,True,True,False,False,False,False,False,True,False,False,21
115.0,3,1,4,732,1,False,True,True,True,True,False,False,True,True,False,False,False,False,21
55.0,2,1,3,517,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
65.0,3,1,11,537,1,False,False,False,True,True,False,False,False,True,False,False,True,False,21
118.0,3,2,10,847,2,False,True,True,True,True,False,False,False,False,False,False,True,True,21
54.0,3,1,11,503,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
80.0,3,1,3,539,1,False,False,False,False,True,False,False,False,True,False,False,False,False,21
147.0,4,2,4,1299,2,False,True,True,True,True,False,True,True,False,True,True,True,True,21
81.0,3,1,2,704,1,False,False,True,False,True,False,False,True,True,False,False,False,False,21
108.0,4,2,2,766,1,False,False,False,False,True,False,False,False,False,True,False,False,False,21
133.0,4,2,6,1148,1,False,True,True,True,True,False,True,False,True,True,False,True,True,21
90.0,3,2,5,702,1,False,False,True,True,True,False,False,False,False,True,True,False,False,21
63.0,2,1,1,548,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
95.0,2,1,10,760,1,False,False,False,True,False,False,False,False,False,False,False,False,False,21
76.0,2,1,11,581,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21
115.0,3,1,4,736,1,False,True,True,True,True,False,False,True,True,False,False,False,False,21
70.0,3,1,4,517,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
71.0,3,1,5,539,1,False,False,False,True,True,False,False,False,False,False,False,False,False,21
70.0,3,1,5,526,1,False,True,False,False,True,False,False,False,False,False,False,False,False,21
100.0,3,2,4,847,1,False,True,False,True,True,False,False,True,False,False,False,False,False,21
63.0,3,1,5,621,1,False,True,True,False,True,False,False,False,False,True,False,False,False,21
60.0,2,1,3,517,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
105.0,3,2,5,1094,1,False,False,True,True,True,False,False,True,False,False,False,True,False,21
93.0,2,2,1,948,1,False,True,True,True,True,False,False,False,False,True,False,False,True,21
80.0,2,2,1,1067,1,False,True,True,True,True,False,True,False,False,True,False,True,True,21
54.0,2,1,3,736,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
64.0,2,1,10,535,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
68.0,3,1,1,485,1,False,False,False,False,True,False,False,False,False,False,False,False,False,21
75.0,3,1,2,625,1,False,False,True,False,False,False,False,True,False,True,False,False,False,21
100.0,3,2,5,1200,1,False,True,True,True,True,False,True,True,False,True,True,True,True,21
62.0,2,2,2,736,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
78.0,3,1,1,654,1,False,False,True,True,False,False,False,True,False,True,False,False,False,21
83.0,3,1,3,762,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
68.0,3,1,2,526,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
76.0,3,1,11,574,1,False,False,False,True,False,False,False,False,False,False,False,False,False,21
66.0,2,1,11,517,1,False,False,False,False,True,False,False,True,False,False,False,False,False,21
65.0,3,1,3,583,1,False,False,True,False,True,False,False,True,True,False,False,False,False,21
65.0,2,1,8,646,1,False,False,False,True,True,False,False,True,False,False,False,False,False,21
70.0,2,2,10,904,1,False,True,True,False,True,False,False,False,False,False,False,True,True,21
49.0,2,1,10,625,1,False,True,True,False,True,False,False,False,False,False,False,False,False,21
100.0,3,2,4,948,1,False,True,True,True,True,False,False,True,False,False,False,True,False,21
90.0,4,2,10,1009,1,False,True,True,True,True,False,False,False,False,True,False,True,True,21
65.0,3,1,11,573,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
68.0,2,1,8,625,1,False,False,True,True,True,False,False,False,False,False,True,False,False,21
90.0,3,1,1,705,1,False,True,False,False,True,False,False,True,True,False,False,False,False,21
55.0,2,1,10,686,1,False,True,False,True,True,False,False,False,False,False,False,False,False,21
70.0,2,1,3,650,1,False,True,True,False,True,False,False,True,False,False,False,False,False,21
123.0,4,2,3,979,1,False,False,True,False,True,False,False,True,False,False,False,False,True,21
74.0,2,2,2,910,1,False,True,True,True,True,False,True,False,False,True,True,False,False,21
64.0,2,1,2,744,1,False,True,False,False,True,False,False,False,False,False,False,True,False,21
80.0,3,2,10,780,2,False,False,True,True,True,False,False,False,False,False,False,True,True,21
113.0,3,2,1,1346,1,False,True,True,True,True,False,True,False,False,True,True,True,True,21
89.0,3,2,4,830,1,False,True,True,True,True,False,False,True,False,True,False,True,True,21
109.0,3,1,1,868,1,False,True,True,False,True,False,False,False,False,False,False,True,False,21
120.0,3,1,4,851,1,False,True,False,False,True,False,False,True,False,False,False,False,False,21
101.0,2,2,10,1052,1,False,True,True,True,True,False,True,True,False,True,True,True,True,21
75.0,2,1,3,728,1,False,False,True,False,True,False,False,True,False,False,False,False,False,21
