title,sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,buy_price,house_type_id,is_renewal_needed,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,Neighborhood_code,Neighborhood_name,District_code,District_name
"Piso en venta en calle Camas, 2",76.0,2,2,5,799,165208,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Camas, 2",109.0,3,2,3,978,219775,Pisos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Camas, 2",108.0,3,2,Bajo,1011,230817,Pisos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Camas, 2",108.0,3,2,2,960,213722,Pisos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Ático en venta en calle Ganados del Salobral , 12",111.0,2,2,6,1011,230749,Áticos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Ganados del Salobral , 12",115.0,3,2,2,1020,233789,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Ganados del Salobral , 12",115.0,3,2,1,1011,230789,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Ganados del Salobral , 12",117.0,3,2,1,1050,244171,Pisos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Ganados del Salobral , 12",117.0,3,2,1,1048,243468,Pisos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Ganados del Salobral , 12",117.0,3,2,1,1052,244798,Pisos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Ganados del Salobral , 12",118.0,3,2,1,977,219235,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Ganados del Salobral , 12",115.0,3,2,5,1046,242789,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
Piso en venta en calle Parvillas Altas s/n,97.0,4,1,3,666,130000,Pisos,False,False,False,False,False,False,False,False,False,False,False,False,False,E,False,134, San Andrés,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",106.0,3,2,3,1071,251569,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",103.0,3,2,3,1025,235402,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",103.0,3,2,1,1024,235172,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",103.0,3,2,5,1027,236227,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",114.0,3,2,2,1080,254710,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
" Chalet adosado en venta en calle Emilia Ballester, Madrid, 15",150.0,2,1,Otro,777,159000,Casa o chalet,True,False,False,False,False,False,False,False,True,False,True,False,False,F,True,134, San Andrés,21, Villaverde
"Dúplex en venta en calle Estefanita, 6",140.0,3,3,7,1128,272500,Dúplex,False,False,True,True,True,True,False,True,True,False,True,False,True,D,False,131, Butarque,21, Villaverde
Piso en venta en calle del Estroncio,58.0,3,1,2,471,85000,Pisos,False,False,True,False,False,True,False,False,False,False,False,False,False,E,False,133, Los Rosales,21, Villaverde
Piso en venta en calle Moncada,65.0,3,1,1,512,94000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,en trámite,False,135, San Cristóbal,21, Villaverde
Piso en venta en calle de Martinez Oviol,110.0,4,2,1,833,175000,Pisos,False,False,False,True,False,True,False,False,True,True,False,False,False,E,False,133, Los Rosales,21, Villaverde
Piso en venta en Butarque,173.0,4,2,2,1116,268000,Pisos,False,False,True,True,True,True,False,True,False,False,True,True,False,en trámite,True,131, Butarque,21, Villaverde
Ático en venta en San Andrés,75.0,2,1,3,766,156000,Áticos,False,False,True,True,True,True,False,False,True,False,True,False,False,en trámite,False,134, San Andrés,21, Villaverde
"Ático en venta en calle Ganados del Salobral , 12",90.0,1,1,7,861,183159,Áticos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle de la Generosidad, 16",125.0,3,2,1,948,210000,Pisos,False,False,True,True,True,True,False,False,False,False,True,True,False,B,True,133, Los Rosales,21, Villaverde
Piso en venta en calle de Tordegrillos,58.0,2,1,Bajo,471,85000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en avenida de la Verbena de la Paloma,92.0,3,1,6,780,159900,Pisos,False,False,True,False,True,True,False,False,True,False,False,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
"Piso en venta en paseo Alberto Palacios, 35",70.0,2,1,3,613,117000,Pisos,False,False,True,True,False,True,False,False,False,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
"Piso en venta en calle Doctor Pérez Domínguez, 2",54.0,2,1,2,583,110000,Pisos,False,False,False,False,False,True,False,False,False,True,False,False,False,E,False,134, San Andrés,21, Villaverde
Piso en venta en Los Rosales,52.0,2,1,1,539,100000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,E,False,133, Los Rosales,21, Villaverde
Piso en venta en calle de los Cacereños,108.0,3,1,2,705,140000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en calle de Campos Ibáñez,65.0,2,1,3,568,106500,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,no indicado,False,133, Los Rosales,21, Villaverde
Piso en venta en calle DIAMANTE,102.0,3,2,3,656,127500,Pisos,False,False,False,False,False,True,False,False,True,False,False,False,False,en trámite,False,133, Los Rosales,21, Villaverde
Piso en venta en calle Transversal Sexta,80.0,2,1,3,736,148000,Pisos,False,False,True,True,True,True,False,False,True,False,True,True,True,en trámite,True,134, San Andrés,21, Villaverde
Dúplex en venta en calle Canchal,108.0,2,1,4,933,205000,Dúplex,False,False,True,False,True,True,False,True,True,False,True,False,False,E,True,131, Butarque,21, Villaverde
Piso en venta en calle Diamante,80.0,3,2,4,979,220000,Pisos,False,False,True,True,True,True,False,True,False,False,False,True,True,E,True,133, Los Rosales,21, Villaverde
Piso en venta en calle Platino,16.0,3,1,1,600,114000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,E,False,133, Los Rosales,21, Villaverde
Piso en venta en calle Gómez Acebo,54.0,2,1,3,493,89900,Pisos,False,False,False,True,False,True,False,False,True,False,False,False,False,G,False,134, San Andrés,21, Villaverde
Piso en venta en calle Pilar Lorengar,70.0,2,2,4,948,210000,Pisos,False,False,True,True,True,True,False,True,False,False,True,True,True,E,True,133, Los Rosales,21, Villaverde
Piso en venta en calle Salsipuedes,99.0,2,2,Otro,725,145000,Pisos,False,False,False,True,True,True,False,False,False,False,False,False,False,E,False,134, San Andrés,21, Villaverde
Piso en venta en avenida de la Felicidad,123.0,4,2,3,1135,275000,Pisos,False,False,True,False,True,True,False,False,True,False,False,False,True,no indicado,False,133, Los Rosales,21, Villaverde
Piso en venta en calle Escoriaza,64.0,3,1,5,557,104000,Pisos,False,False,True,False,False,True,False,False,False,False,False,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
"Piso en venta en calle Camas, 2",107.0,3,2,6,1005,228629,Pisos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Camas, 2",76.0,2,2,6,813,169021,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Camas, 2",109.0,3,2,5,988,223022,Pisos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Camas, 2",108.0,3,2,5,979,220072,Pisos,False,True,False,False,True,True,False,True,True,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",103.0,3,2,6,1026,235718,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
"Piso en venta en calle de las Viñas del Rio, 16",103.0,3,2,1,1052,245000,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle de las Viñas del Rio, 16",143.0,3,2,Bajo,1094,260000,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,True,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle de las Viñas del Rio, 16",99.0,3,2,6,1024,235000,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle de las Viñas del Rio, 16",100.0,3,2,3,1024,235000,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle de las Viñas del Rio, 16",176.0,2,2,6,1108,265000,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle de las Viñas del Rio, 16",87.0,2,2,2,884,190000,Pisos,False,True,False,False,True,True,False,True,False,False,True,False,False,no indicado,True,131, Butarque,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",106.0,3,2,4,1084,256115,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",113.0,3,2,Bajo,1100,261989,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",115.0,3,2,1,1131,273353,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",129.0,3,2,7,1194,297621,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
"Piso en venta en calle Arroyo de la Bulera, 31",115.0,3,2,6,1148,279778,Pisos,False,True,False,False,True,True,False,True,True,False,False,False,True,no indicado,False,131, Butarque,21, Villaverde
Piso en venta en San Andrés,110.0,2,2,Bajo,686,135000,Pisos,True,False,True,False,False,True,False,False,True,False,True,False,False,en trámite,False,134, San Andrés,21, Villaverde
"Piso en venta en calle Anoeta, 59",90.0,3,2,2,901,195000,Pisos,False,False,True,False,True,True,False,False,True,False,True,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
Piso en venta en calle de Sáhara,60.0,2,1,1,654,126900,Pisos,True,False,False,False,False,True,False,False,False,False,False,False,False,G,False,133, Los Rosales,21, Villaverde
"Piso en venta en calle Alcocer, 39",54.0,2,1,Otro,691,136400,Pisos,False,False,False,False,False,False,False,False,True,False,False,False,False,E,False,132, Los Ángeles,21, Villaverde
Piso en venta en calle Nuestra Señora de Begoña s/n,80.0,3,1,Bajo,725,145000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en calle de Tordegrillos,73.0,2,1,1,656,127500,Pisos,False,False,False,True,True,True,False,False,False,False,False,True,False,G,False,134, San Andrés,21, Villaverde
Piso en venta en calle Transversal Sexta,122.0,3,2,Bajo,847,179000,Pisos,False,False,False,False,True,True,False,False,False,False,False,False,False,en trámite,True,134, San Andrés,21, Villaverde
Piso en venta en Villaverde a Perales,98.0,3,2,Bajo,1111,266122,Pisos,False,False,False,True,True,True,False,True,True,False,True,True,True,en trámite,True,131, Butarque,21, Villaverde
Piso en venta en villaverde a perales,97.0,3,2,Bajo,1100,261989,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,131, Butarque,21, Villaverde
Ático en venta en villaverde a perales,111.0,3,2,7,1194,297621,Áticos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,131, Butarque,21, Villaverde
Piso en venta en villaverde a perales,99.0,3,2,3,1071,251569,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,131, Butarque,21, Villaverde
Piso en venta en Los Rosales,77.0,3,1,1,598,113500,Pisos,True,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,133, Los Rosales,21, Villaverde
"Piso en venta en paseo de Alberto Palacios, Madrid, 86",85.0,3,1,4,698,138000,Pisos,False,False,False,False,False,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
"Piso en venta en calle Limonita, 5",90.0,3,2,2,994,225000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,en trámite,True,131, Butarque,21, Villaverde
"Piso en venta en calle Flora Tristán, 1",133.0,2,1,6,1105,264000,Pisos,False,False,True,True,True,True,False,True,True,True,True,True,True,C,True,133, Los Rosales,21, Villaverde
Piso en venta en EDUARDO MINGUITO,60.0,3,1,2,531,98260,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,F,False,133, Los Rosales,21, Villaverde
Piso en venta en calle Estefanita,133.0,3,3,7,1135,275000,Pisos,False,False,False,True,True,True,False,True,True,False,True,False,False,D,False,131, Butarque,21, Villaverde
Piso en venta en calle Emilia Ballester,85.0,2,1,2,642,124000,Pisos,False,False,True,False,False,True,False,False,False,True,False,False,False,F,False,134, San Andrés,21, Villaverde
Piso en venta en calle La Pícara Molinera esquina C/ El Caserío s/n,59.0,2,2,3,797,164513,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,132, Los Ángeles,21, Villaverde
Piso en venta en calle La Pícara Molinera esquina C/ El Caserío s/n,59.0,2,2,1,796,164416,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,132, Los Ángeles,21, Villaverde
Piso en venta en calle La Pícara Molinera esquina C/ El Caserío s/n,58.0,2,2,4,800,165435,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,132, Los Ángeles,21, Villaverde
Piso en venta en calle La Pícara Molinera esquina C/ El Caserío s/n,79.0,3,2,1,925,202629,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,132, Los Ángeles,21, Villaverde
Piso en venta en calle La Pícara Molinera esquina C/ El Caserío s/n,60.0,2,2,Bajo,796,164242,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,132, Los Ángeles,21, Villaverde
"Piso en venta en calle María de Echarri, 11",121.0,3,2,3,1094,260000,Pisos,False,False,True,True,True,True,False,True,True,True,True,True,True,no indicado,True,133, Los Rosales,21, Villaverde
"Piso en venta en calle San Jenaro esquina Calle Alcocer, 1",126.0,3,2,2,1187,294900,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,134, San Andrés,21, Villaverde
"Piso en venta en calle San Jenaro esquina Calle Alcocer, 1",134.0,4,2,1,1250,319900,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,134, San Andrés,21, Villaverde
"Piso en venta en calle San Jenaro esquina Calle Alcocer, 1",111.0,3,2,1,1094,259900,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,134, San Andrés,21, Villaverde
"Piso en venta en calle San Jenaro esquina Calle Alcocer, 1",122.0,3,2,2,1164,285900,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,134, San Andrés,21, Villaverde
"Piso en venta en calle San Jenaro esquina Calle Alcocer, 1",125.0,3,2,1,1174,289900,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,134, San Andrés,21, Villaverde
"Piso en venta en calle San Jenaro esquina Calle Alcocer, 1",102.0,2,2,1,1066,249900,Pisos,False,True,False,True,True,True,False,True,True,False,True,False,True,no indicado,True,134, San Andrés,21, Villaverde
Piso en venta en villaverde a perales s/n,104.0,3,2,1,1131,273352,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,131, Butarque,21, Villaverde
Piso en venta en calle MONCADA,66.0,3,1,1,561,104900,Pisos,False,False,False,True,True,True,False,False,True,False,False,False,False,en trámite,False,135, San Cristóbal,21, Villaverde
Piso en venta en camino Leganés,95.0,2,1,2,762,155000,Pisos,False,False,False,False,False,True,False,False,True,True,False,False,False,D,False,134, San Andrés,21, Villaverde
Piso en venta en calle de Paterna,74.0,3,1,1,539,100000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,E,False,135, San Cristóbal,21, Villaverde
Piso en venta en calle Euskalduna,97.0,2,1,Bajo,948,210000,Pisos,False,False,False,True,True,True,False,True,True,False,True,True,False,D,True,131, Butarque,21, Villaverde
Ático en venta en calle Lenguas,90.0,2,2,7,1038,240000,Áticos,False,False,True,True,True,True,False,True,False,False,True,False,False,en trámite,True,134, San Andrés,21, Villaverde
Piso en venta en calle Huerta de villaverde,130.0,4,2,3,1086,257000,Pisos,False,False,True,True,True,True,False,True,True,False,False,False,True,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en plaza de Gómez Acebo,49.0,2,1,Bajo,466,84000,Pisos,False,False,False,False,True,True,False,False,False,False,False,True,True,E,False,134, San Andrés,21, Villaverde
"Piso en venta en calle Augustóbriga, 5",151.0,3,2,6,1235,314000,Pisos,False,False,True,True,True,True,False,True,False,False,True,True,True,no indicado,True,133, Los Rosales,21, Villaverde
Piso en venta en Benimamet,69.0,3,1,4,570,107000,Pisos,False,False,False,False,False,True,False,False,True,False,True,False,False,en trámite,False,135, San Cristóbal,21, Villaverde
"Ático en venta en calle Calcio, 20",170.0,3,2,8,1262,325000,Áticos,False,False,True,True,True,True,False,True,True,False,True,True,True,no indicado,True,131, Butarque,21, Villaverde
Piso en venta en calle Eduardo Minguito,48.0,2,1,Otro,489,89000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,E,False,133, Los Rosales,21, Villaverde
"Piso en venta en calle Flora Tristán, 10",98.0,3,2,7,1161,284900,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,no indicado,True,133, Los Rosales,21, Villaverde
"Piso en venta en calle Lenguas, 18 B",50.0,1,1,7,686,135000,Pisos,False,False,True,True,True,True,False,True,False,False,True,True,False,en trámite,True,134, San Andrés,21, Villaverde
Ático en venta en calle Transversal Sexta,136.0,3,2,5,1009,230000,Áticos,False,False,False,True,True,True,False,False,True,False,False,True,False,en trámite,True,134, San Andrés,21, Villaverde
Piso en venta en Los Ángeles,80.0,3,1,3,791,163000,Pisos,False,False,True,True,True,True,False,False,False,False,True,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
Piso en venta en camino Leganés,95.0,3,1,2,868,185000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en Los Ángeles,56.0,3,1,5,447,80000,Pisos,True,False,False,False,False,True,False,False,True,False,False,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
Piso en venta en calle Eduardo Minguito,43.0,1,1,Bajo,466,84000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,E,False,133, Los Rosales,21, Villaverde
Piso en venta en San Andrés,72.0,3,1,3,625,119900,Pisos,True,False,False,False,True,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en Los Ángeles,100.0,4,2,1,762,154900,Pisos,False,False,False,False,True,True,False,False,False,False,True,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
Piso en venta en Los Ángeles,70.0,3,1,4,625,119900,Pisos,True,False,False,True,True,True,False,False,True,False,False,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
Piso en venta en San Cristóbal,60.0,2,1,Bajo,446,79900,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,135, San Cristóbal,21, Villaverde
Piso en venta en San Andrés,60.0,2,1,2,446,79900,Pisos,False,False,False,False,False,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en Los Ángeles,91.0,3,2,3,666,129900,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
Piso en venta en San Andrés,74.0,3,1,2,539,99900,Pisos,True,False,False,False,False,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
"Piso en venta en calle Calcio, 15",110.0,3,2,5,1135,275000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,en trámite,True,131, Butarque,21, Villaverde
Piso en venta en calle tordegrillos,83.0,3,1,3,501,91500,Pisos,False,False,False,False,False,True,False,False,True,True,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en calle Covachuelas,65.0,2,1,Otro,479,86860,Pisos,True,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en calle Concepción de la Oliva,58.0,3,1,3,561,105000,Pisos,False,False,False,False,False,True,False,False,False,True,False,False,False,E,False,131, Butarque,21, Villaverde
Piso en venta en calle de Berrocal,115.0,3,2,6,967,216000,Pisos,False,False,True,False,True,True,False,True,False,False,False,False,False,en trámite,True,131, Butarque,21, Villaverde
Piso en venta en paseo DE LAS MORERAS,82.0,3,1,4,625,120000,Pisos,False,False,True,True,False,True,False,False,False,True,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en calle Huerta de Villaverde,83.0,3,1,Bajo,686,135000,Pisos,False,False,False,True,True,True,False,False,False,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en calle de Berrocal,90.0,2,1,Bajo,954,212000,Pisos,False,False,True,True,True,True,False,True,False,False,True,False,True,C,False,131, Butarque,21, Villaverde
Piso en venta en GODELLA,95.0,2,2,5,864,184000,Pisos,False,False,False,True,True,True,False,False,False,False,True,True,False,en trámite,False,135, San Cristóbal,21, Villaverde
Piso en venta en calle COLONIA BUTANO,89.0,3,1,Bajo,780,160000,Pisos,False,False,False,False,False,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en María de Echarri,178.0,4,2,5,1200,299990,Pisos,False,False,True,True,True,True,False,True,False,True,True,True,True,en trámite,True,133, Los Rosales,21, Villaverde
Piso en venta en calle Fuente de la Capona,59.0,2,1,2,613,117000,Pisos,False,False,True,False,False,True,False,False,True,False,False,False,False,en trámite,False,133, Los Rosales,21, Villaverde
Piso en venta en calle de la Alegría de la Huerta,100.0,4,1,Bajo,798,165000,Pisos,False,False,False,False,True,True,False,False,False,False,False,True,False,en trámite,False,132, Los Ángeles,21, Villaverde
Piso en venta en calle Puerto Lápice,68.0,3,1,4,517,95000,Pisos,True,False,True,False,False,True,False,False,True,False,False,False,False,F,False,134, San Andrés,21, Villaverde
Piso en venta en San Andrés,50.0,2,1,2,566,106000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en San Andrés,114.0,4,2,2,1006,229000,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en calle Transversal Sexta,81.0,3,2,3,762,155000,Pisos,False,False,True,True,True,True,False,False,False,False,True,True,True,en trámite,True,134, San Andrés,21, Villaverde
Piso en venta en villaverde a perales,91.0,2,2,5,1004,228208,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,131, Butarque,21, Villaverde
Piso en venta en calle Tántalo,95.0,3,1,3,539,100000,Pisos,True,False,False,False,False,True,False,False,False,True,False,False,False,en trámite,False,131, Butarque,21, Villaverde
Piso en venta en San Andrés,80.0,3,1,Bajo,705,140000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en calle de Juan Peñalver,60.0,2,1,3,561,105000,Pisos,False,False,False,False,False,False,False,False,True,False,False,False,False,no indicado,False,134, San Andrés,21, Villaverde
Piso en venta en calle Alcocer,80.0,3,1,3,798,165000,Pisos,False,False,False,True,True,True,False,False,True,False,False,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
Piso en venta en Rocafort,60.0,2,1,5,413,73000,Pisos,False,False,True,False,True,True,False,False,False,False,False,False,False,en trámite,False,135, San Cristóbal,21, Villaverde
Piso en venta en calle Lenguas,50.0,1,1,6,777,159000,Pisos,False,False,True,True,True,True,False,True,False,False,True,True,True,en trámite,True,134, San Andrés,21, Villaverde
Piso en venta en San Andrés,136.0,3,1,1,690,135990,Pisos,False,False,False,False,False,True,False,False,True,True,True,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en calle de Eduardo Barreiros,96.0,2,2,7,948,210000,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,132, Los Ángeles,21, Villaverde
Piso en venta en calle de Clara Schumann,71.0,2,2,2,910,198000,Pisos,False,False,True,True,True,True,False,True,False,False,True,True,False,en trámite,False,133, Los Rosales,21, Villaverde
"Piso en venta en calle Diamante, Madrid",74.0,2,1,1,705,139900,Pisos,False,False,False,True,False,True,False,False,False,False,False,False,False,en trámite,False,133, Los Rosales,21, Villaverde
Piso en venta en calle Moncada,65.0,2,1,2,583,110000,Pisos,False,False,False,True,False,True,False,False,False,False,False,False,False,E,False,135, San Cristóbal,21, Villaverde
Piso en venta en Los Ángeles,93.0,3,1,9,780,160000,Pisos,True,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
Piso en venta en paseo de alberto palacios,75.0,3,1,2,553,103000,Pisos,False,False,False,True,False,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
"Piso en venta en calle Eduardo Minguito, 13",63.0,3,1,Otro,539,100000,Pisos,True,False,False,False,False,False,False,False,False,False,False,False,False,en trámite,False,133, Los Rosales,21, Villaverde
Piso en venta en San Andrés,65.0,3,1,4,494,90000,Pisos,False,False,False,False,False,True,False,False,True,False,False,False,False,en trámite,False,134, San Andrés,21, Villaverde
Dúplex en venta en paseo de Alberto Palacios,115.0,3,1,1,762,154900,Dúplex,False,False,False,True,False,True,False,False,True,False,True,False,False,en trámite,False,134, San Andrés,21, Villaverde
Piso en venta en calle Benimamet,63.0,2,1,2,458,82260,Pisos,False,False,False,False,True,True,False,False,False,False,False,True,False,en trámite,False,135, San Cristóbal,21, Villaverde
Piso en venta en Los Ángeles,72.0,3,1,6,703,139400,Pisos,False,False,False,False,True,True,False,False,True,False,False,False,False,en trámite,False,132, Los Ángeles,21, Villaverde
"Piso en venta en calle Principal, 16",100.0,2,2,Bajo,762,154900,Pisos,False,False,True,True,True,True,False,False,False,False,True,True,True,en trámite,True,134, San Andrés,21, Villaverde
"Piso en venta en calle Transversal Sexta, 10",90.0,3,2,3,762,155000,Pisos,False,False,True,True,True,True,False,False,True,False,True,False,True,C,True,134, San Andrés,21, Villaverde
Piso en venta en calle de Beniferri,66.0,3,1,2,485,88000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,135, San Cristóbal,21, Villaverde
