sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,house_type_id,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,District_code
397.0,6,3,10,2000000,1,False,True,True,True,True,False,False,True,True,False,True,False,False,15
64.0,2,2,1,330000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,15
72.0,2,2,2,450000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
242.0,4,3,5,1850000,1,False,True,True,True,True,False,False,False,True,False,False,False,True,15
139.0,3,2,2,950000,1,False,False,True,True,True,False,False,False,True,False,False,False,True,15
379.0,6,3,10,1400000,2,False,False,True,False,True,False,False,True,False,False,False,True,False,15
85.0,4,1,4,377000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
140.0,3,3,1,1475000,1,False,True,False,True,True,False,False,False,False,True,False,False,False,15
148.0,3,3,11,980000,4,False,True,True,False,False,True,False,True,True,True,False,False,True,15
206.0,4,3,2,765000,1,False,False,False,True,True,False,False,False,False,True,False,False,False,15
105.0,2,2,2,419000,1,False,True,True,True,True,False,False,False,False,True,False,False,True,15
163.0,2,2,5,1190000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,15
352.0,5,4,3,1990000,1,False,True,True,True,True,False,False,False,True,True,False,False,False,15
62.0,1,2,1,550000,1,False,True,True,True,False,False,False,True,False,False,False,False,False,15
125.0,2,2,3,1250000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
227.0,6,2,6,1280000,1,False,False,True,True,True,False,False,True,False,False,False,False,True,15
157.0,2,2,3,1200000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
66.0,2,1,3,495000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
151.0,3,2,6,915000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
109.0,2,2,4,800000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
139.0,5,3,11,650000,4,False,True,True,False,False,False,False,False,False,False,False,False,False,15
74.0,1,1,2,475000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
160.0,3,3,3,1300000,1,False,True,True,True,True,False,False,False,True,False,False,False,True,15
101.0,3,2,11,599000,1,False,False,True,True,True,False,False,False,False,False,False,False,True,15
160.0,5,2,11,565000,1,False,False,True,True,True,False,False,True,False,False,True,False,False,15
145.0,2,2,11,950000,1,True,False,False,True,False,False,False,False,False,True,False,False,True,15
130.0,2,2,11,905000,1,True,False,False,True,False,False,False,False,False,True,False,False,True,15
233.0,4,4,5,1685000,1,False,False,True,True,True,False,False,False,False,True,False,False,False,15
79.0,1,1,4,370000,1,False,False,True,True,True,False,True,True,False,False,True,False,False,15
198.0,5,3,5,785000,1,False,False,False,True,True,False,False,True,False,True,True,False,False,15
99.0,2,2,2,625000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
108.0,3,2,1,580000,1,False,False,False,True,True,False,False,True,False,True,False,False,True,15
54.0,2,1,7,312000,3,False,False,False,True,True,False,False,False,False,False,False,False,False,15
70.0,2,2,2,580000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
270.0,4,3,2,1970000,1,False,False,False,True,True,False,False,False,False,True,False,False,False,15
73.0,1,1,1,279000,1,False,True,True,True,True,False,False,False,False,False,True,True,False,15
120.0,4,2,3,475000,1,False,False,True,True,False,False,False,True,False,True,True,False,False,15
45.0,1,1,4,335000,1,False,True,True,True,True,False,False,False,False,False,True,True,False,15
95.0,2,2,7,750000,3,False,True,True,True,False,False,False,True,False,False,True,False,True,15
80.0,2,2,11,440000,1,False,True,False,True,True,False,False,True,False,False,False,False,False,15
242.0,4,3,1,1295000,1,False,False,True,True,True,False,False,False,False,True,False,False,True,15
95.0,2,2,5,660000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
178.0,3,3,3,1595000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,15
129.0,3,3,2,990000,1,False,True,True,True,True,False,False,True,False,True,True,False,True,15
292.0,4,3,5,1750000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
77.0,2,1,1,435000,1,False,False,True,True,False,False,False,False,False,False,False,False,False,15
43.0,1,1,2,295000,1,False,False,True,True,True,False,False,True,False,False,True,False,False,15
47.0,1,1,7,520000,1,False,True,True,True,True,False,False,True,True,False,True,False,True,15
33.0,1,1,10,185000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,15
47.0,1,1,7,480000,1,False,True,True,True,True,False,False,True,True,False,True,False,True,15
84.0,3,1,2,315000,1,False,True,False,True,True,False,False,False,False,True,False,False,False,15
118.0,2,2,4,795000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
168.0,5,3,10,470000,1,False,False,True,True,True,False,False,False,False,True,True,False,False,15
92.0,3,2,1,409000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
213.0,4,2,2,1300000,1,False,True,False,True,True,False,True,True,True,False,False,False,True,15
44.0,2,1,5,399500,1,False,False,False,True,False,False,False,False,False,False,False,False,False,15
120.0,3,2,2,865000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
134.0,4,4,1,750000,1,False,True,False,False,True,False,False,True,False,False,False,False,False,15
143.0,4,2,6,595000,1,False,False,True,True,False,False,False,False,False,False,True,False,False,15
120.0,3,2,3,950000,1,False,True,False,True,True,False,False,True,True,False,False,False,False,15
36.0,1,1,2,175000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,15
43.0,2,2,5,325000,1,False,True,False,True,False,False,False,False,False,False,False,False,False,15
174.0,4,2,1,611585,1,False,True,True,True,True,False,False,True,False,True,False,False,False,15
271.0,4,4,4,1500000,1,False,False,False,True,True,False,False,True,False,True,False,False,True,15
43.0,2,2,5,325000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
222.0,4,3,9,775000,1,False,False,False,True,True,False,False,True,False,False,False,False,True,15
207.0,4,3,3,1420000,1,False,False,False,True,True,False,False,False,False,True,False,False,True,15
72.0,3,2,3,435000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
149.0,3,2,2,725000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
49.0,2,1,4,299000,1,False,True,False,True,False,False,False,False,False,False,False,False,False,15
123.0,4,2,1,370000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
61.0,2,1,4,330000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
60.0,2,1,4,250000,1,False,True,False,False,False,False,False,False,False,False,False,False,False,15
115.0,3,2,3,795000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
108.0,3,2,11,450000,1,False,True,True,True,False,False,False,True,False,False,False,False,False,15
140.0,4,3,1,750000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
171.0,4,3,2,875000,1,False,True,True,True,True,False,False,True,False,False,True,False,False,15
47.0,2,1,3,298000,1,False,False,True,True,False,False,False,False,False,False,False,False,False,15
100.0,3,1,10,280000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
128.0,1,1,4,920000,1,True,False,False,True,True,False,False,True,False,False,False,False,True,15
58.0,1,1,3,710000,1,True,False,False,True,True,False,False,False,False,False,False,False,True,15
184.0,4,2,3,689000,1,False,False,True,True,True,False,False,False,False,False,True,False,True,15
200.0,3,2,2,2000000,1,False,False,False,True,True,False,False,False,False,True,False,False,True,15
125.0,4,2,1,565000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
124.0,4,2,11,420000,1,False,False,True,True,True,False,False,False,False,False,True,False,False,15
48.0,1,1,3,475000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
250.0,4,3,6,1500000,1,False,False,True,True,True,False,False,False,False,True,False,False,False,15
175.0,3,3,5,1300000,1,False,True,True,True,True,False,False,False,True,True,False,False,True,15
147.0,3,3,5,895000,1,False,True,True,True,True,False,False,False,False,True,False,True,False,15
348.0,5,3,3,1900000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
203.0,5,2,1,725000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
81.0,2,1,4,369000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
220.0,2,2,7,1450000,3,False,True,True,True,True,False,False,True,False,False,False,False,False,15
54.0,2,1,7,339000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
65.0,2,2,1,449900,1,False,True,True,True,True,False,False,False,True,False,False,False,True,15
65.0,2,2,1,449900,1,False,True,True,True,True,False,False,False,True,False,False,False,True,15
84.0,2,1,4,400000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
167.0,3,4,4,1100000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
416.0,4,5,2,1800000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
332.0,6,5,5,1800000,1,False,False,True,True,True,False,False,False,False,False,False,False,True,15
72.0,2,1,2,365000,1,False,True,True,True,False,False,False,False,False,False,True,False,False,15
176.0,4,2,3,895000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
88.0,3,2,4,477000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
91.0,3,2,3,430000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
70.0,1,1,2,568000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
59.0,2,2,2,460000,1,False,True,True,True,True,False,False,False,True,False,True,False,False,15
175.0,3,2,3,950000,1,False,True,True,True,True,False,False,False,False,True,True,False,False,15
250.0,4,3,4,1500000,1,False,True,True,True,True,False,True,True,False,False,False,True,True,15
203.0,5,2,1,725000,1,False,True,True,True,True,False,False,True,False,True,False,False,False,15
220.0,4,2,1,780000,1,False,True,True,True,True,False,False,True,False,False,False,False,True,15
80.0,2,2,5,500000,1,False,True,True,True,True,False,False,False,True,False,True,False,False,15
223.0,5,4,3,1250000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
136.0,4,2,4,530000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,15
44.0,2,2,5,325000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
162.0,5,3,4,930000,1,False,True,True,True,True,False,False,False,True,False,True,False,True,15
61.0,2,1,4,330000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
70.0,2,1,3,365000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,15
123.0,4,2,2,585000,1,False,False,True,True,True,False,False,False,False,True,True,False,False,15
397.0,6,2,10,2000000,1,False,True,False,True,True,False,False,True,False,True,False,False,False,15
186.0,3,4,4,1610000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
114.0,4,2,3,630000,1,False,False,False,True,True,False,False,False,True,False,False,False,False,15
105.0,3,2,6,550000,1,False,True,True,True,False,False,False,False,False,False,True,False,False,15
142.0,2,2,10,1190000,1,False,False,False,True,False,False,False,True,False,True,False,False,False,15
94.0,2,2,1,620000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
150.0,3,2,8,1180000,3,False,False,False,True,True,False,False,True,False,False,False,False,True,15
131.0,3,2,7,1100000,1,False,True,True,True,True,False,False,False,True,False,False,False,True,15
150.0,2,2,5,1800000,1,False,True,True,True,True,False,False,False,False,False,False,False,True,15
115.0,3,2,1,1150000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
270.0,4,3,2,1970000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
310.0,4,5,2,1695000,1,False,True,True,True,True,False,False,True,False,True,True,False,True,15
70.0,1,1,1,490000,1,False,True,True,True,True,False,False,True,True,False,False,False,True,15
456.0,6,4,2,2100000,1,False,False,True,True,True,False,False,True,False,False,False,False,True,15
145.0,3,2,5,990000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
350.0,5,3,4,2150000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,15
372.0,4,5,6,1995000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,15
287.0,4,4,4,1975000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
166.0,3,3,6,1975000,1,False,True,False,True,True,False,True,False,False,False,False,False,True,15
105.0,2,2,4,785000,1,False,True,False,True,True,False,False,True,False,False,False,False,False,15
186.0,3,3,3,1600000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
128.0,3,3,4,1250000,1,False,True,True,True,True,False,False,True,True,True,False,False,False,15
150.0,3,3,2,895000,1,False,True,True,True,True,False,False,False,True,True,True,False,False,15
310.0,4,5,2,1695000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,15
172.0,4,2,6,1000000,1,False,False,True,True,True,False,False,False,False,True,False,False,True,15
117.0,2,2,2,740000,1,False,True,True,True,True,False,False,True,False,False,False,False,True,15
204.0,6,3,11,1070000,4,False,False,True,False,False,True,False,True,True,True,True,False,True,15
133.0,2,3,3,1390000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
162.0,2,2,10,770000,1,False,True,False,False,False,False,False,True,False,True,False,False,False,15
181.0,4,3,1,765000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
129.0,2,2,2,870000,1,False,True,True,True,True,False,False,False,True,False,True,False,False,15
125.0,3,1,2,399000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
60.0,1,1,5,460000,1,False,True,True,True,False,False,False,False,False,False,True,False,False,15
82.0,2,1,5,390000,1,False,False,False,True,True,False,False,False,True,False,False,False,True,15
95.0,1,1,10,575000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
226.0,5,2,1,1550000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
362.0,6,2,4,1650000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
232.0,3,2,4,1950000,1,False,False,False,True,True,False,False,False,False,True,False,False,True,15
240.0,4,3,4,1950000,1,False,False,True,True,True,False,False,False,False,True,False,False,False,15
63.0,1,1,11,341000,1,True,False,False,True,True,False,False,False,False,True,False,False,True,15
94.0,2,1,3,568000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
130.0,3,2,11,670000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
114.0,3,2,2,845000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
92.0,2,2,11,577142,1,True,False,False,True,True,False,False,False,False,True,False,False,True,15
73.0,2,2,11,482000,1,True,False,False,True,True,False,False,False,False,True,False,False,True,15
30.0,1,1,11,169000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,15
105.0,2,2,1,385000,1,False,False,True,True,True,False,False,True,False,False,True,False,False,15
64.0,1,1,2,353000,1,True,True,True,True,True,False,False,False,False,True,False,True,True,15
62.0,1,1,5,378000,1,True,True,True,True,True,False,False,False,False,True,False,True,True,15
69.0,1,1,1,360000,1,True,True,True,True,True,False,False,True,False,True,False,True,True,15
75.0,2,1,1,380000,1,False,False,True,True,False,False,False,False,False,False,True,False,False,15
134.0,2,3,2,1025000,1,False,True,True,True,False,False,False,False,False,True,True,False,True,15
134.0,1,1,11,750000,1,False,True,False,True,False,False,False,False,False,False,False,False,False,15
70.0,2,2,5,699000,1,False,True,True,True,False,False,False,False,False,False,False,False,True,15
103.0,2,1,11,515000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
181.0,5,2,6,795000,1,False,True,False,True,True,False,False,False,True,True,True,False,False,15
232.0,3,3,4,1950000,1,False,False,False,True,True,False,False,False,True,False,False,False,False,15
89.0,2,1,5,345000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
197.0,3,3,11,1390000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,15
134.0,3,2,6,1200000,3,False,True,True,True,True,False,False,True,False,True,False,False,True,15
104.0,2,1,6,597000,3,False,True,True,True,True,False,False,True,False,False,False,False,True,15
125.0,4,3,1,740000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,15
164.0,3,2,4,980000,1,False,True,True,True,True,False,False,True,False,False,True,False,True,15
135.0,5,3,11,650000,4,False,True,True,False,False,False,False,True,True,True,False,False,False,15
96.0,2,3,4,498000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
68.0,3,2,3,469000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
97.0,3,1,2,449000,1,False,True,True,True,True,False,False,True,False,False,False,False,True,15
45.0,2,1,2,170000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,15
179.0,2,2,5,985000,3,False,False,False,True,True,False,False,True,False,False,False,False,False,15
72.0,2,2,3,750000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
120.0,4,2,4,449950,1,False,False,True,True,False,False,False,True,False,True,True,False,False,15
235.0,4,3,6,740000,1,False,True,True,True,True,False,False,True,False,True,True,False,True,15
190.0,4,2,10,800000,1,False,True,True,True,False,False,False,False,False,True,False,False,False,15
74.0,2,2,1,345000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
46.0,1,1,5,174900,1,False,True,True,False,True,False,False,False,False,False,False,False,False,15
85.0,2,2,4,480000,1,False,True,True,True,True,False,False,True,False,False,True,False,False,15
164.0,3,2,4,980000,1,False,True,False,True,True,False,False,False,False,False,False,False,True,15
126.0,4,2,3,445000,1,False,False,True,True,True,False,False,False,True,True,False,False,False,15
54.0,2,1,7,312000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
136.0,2,2,2,795000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
142.0,3,3,4,975000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
65.0,3,1,10,349000,1,False,False,True,True,False,False,False,False,False,False,False,False,False,15
130.0,4,2,4,770000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
83.0,1,1,4,425000,1,False,True,True,True,True,False,False,True,False,False,True,True,False,15
54.0,2,1,7,312000,3,False,True,True,True,True,False,False,False,False,False,True,False,False,15
218.0,3,2,1,940000,1,False,True,True,True,True,False,False,False,True,True,False,False,True,15
73.0,2,2,4,498000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
114.0,2,2,3,999000,1,False,True,False,True,True,False,False,False,False,False,False,False,True,15
207.0,2,2,1,1550000,1,False,False,False,True,True,False,False,False,False,True,False,False,False,15
135.0,2,3,2,1400000,1,False,True,True,True,True,False,True,False,False,False,False,False,False,15
101.0,3,1,5,495000,1,False,False,True,True,True,False,False,False,True,False,False,False,False,15
90.0,2,2,5,755000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
103.0,2,2,3,481261,1,True,False,False,True,True,False,True,False,False,False,False,False,True,15
75.0,1,1,1,346618,1,True,False,False,True,True,False,True,True,False,False,False,False,True,15
229.0,3,3,6,1099860,3,True,False,False,True,True,False,True,True,False,False,False,False,True,15
134.0,1,1,10,750000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
149.0,3,2,4,840000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
358.0,4,5,2,1600000,1,False,False,True,True,True,False,False,True,False,True,False,False,False,15
146.0,5,3,4,660000,1,False,False,False,True,True,False,False,False,False,True,False,False,False,15
98.0,2,1,2,550000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,15
93.0,2,2,5,585000,1,False,True,True,True,False,False,False,False,False,False,False,False,True,15
326.0,5,5,1,2100000,1,False,False,False,True,True,False,False,True,False,True,False,False,False,15
180.0,4,2,1,1050000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
150.0,3,2,9,699000,3,False,True,True,True,True,False,False,True,True,False,False,False,False,15
84.0,1,1,7,795000,3,False,True,True,True,True,False,False,True,True,False,False,False,False,15
54.0,2,1,7,312000,1,False,True,False,True,False,False,False,False,False,False,False,False,False,15
157.0,4,2,5,780000,1,False,False,True,True,True,False,False,False,False,False,False,False,True,15
300.0,5,4,11,1495000,4,False,False,True,False,False,True,False,True,False,True,False,False,False,15
138.0,2,2,5,1390000,1,False,True,True,True,True,False,False,False,False,False,False,False,True,15
90.0,3,1,1,465000,1,False,True,True,True,False,False,False,True,False,False,False,False,False,15
204.0,5,3,2,560000,1,False,False,True,True,True,False,False,True,False,False,True,True,False,15
171.0,3,2,2,875000,1,False,True,True,True,True,False,False,True,False,False,False,False,False,15
86.0,2,1,10,350000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
57.0,2,1,11,280000,1,False,True,False,False,False,False,False,False,False,False,False,False,False,15
75.0,1,2,6,390000,3,False,True,False,True,False,False,False,False,False,False,False,False,False,15
63.0,2,1,11,210000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,15
155.0,3,2,1,1100000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
97.0,2,1,4,369000,1,False,True,False,True,True,False,False,True,False,False,False,False,True,15
270.0,5,2,2,1970000,1,False,False,False,True,True,False,False,True,True,False,True,False,False,15
25.0,1,1,11,125000,1,False,False,False,False,True,False,False,False,False,False,False,False,False,15
185.0,3,3,6,1975000,1,False,True,False,True,True,False,False,False,False,False,False,False,True,15
125.0,2,2,2,670000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
127.0,3,2,4,780000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
99.0,2,2,2,625000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
200.0,4,3,4,890000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
220.0,3,3,5,1250000,2,False,True,True,True,True,False,False,False,False,False,False,False,False,15
137.0,4,2,1,595000,1,False,False,False,True,True,False,False,True,False,False,True,False,False,15
94.0,2,1,1,320000,1,False,False,False,True,True,False,False,False,False,False,True,False,False,15
79.0,2,1,11,315000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
305.0,4,3,6,1450000,1,False,False,True,True,True,False,False,True,False,True,False,False,True,15
123.0,3,2,11,420000,1,False,True,False,True,True,False,False,False,False,False,True,True,False,15
200.0,5,2,5,580000,1,False,False,False,True,True,False,False,True,False,True,True,False,False,15
72.0,2,2,5,354000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
90.0,2,2,3,950000,1,False,True,True,True,True,False,False,False,True,False,True,False,False,15
100.0,4,2,2,423000,1,False,True,False,True,True,False,False,True,False,True,True,True,False,15
261.0,5,4,11,1049000,4,False,True,False,False,False,False,False,True,False,False,False,False,True,15
72.0,2,2,2,450000,1,False,True,True,True,True,False,False,False,False,True,True,False,False,15
223.0,4,2,2,1600000,1,False,False,False,True,True,False,False,False,False,True,False,False,False,15
173.0,5,1,10,650000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
236.0,5,3,2,1680000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,15
150.0,3,2,5,1050000,1,False,True,True,True,True,False,False,False,False,True,False,False,True,15
251.0,5,1,3,1695000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,15
182.0,5,4,2,886000,1,False,True,True,True,True,False,False,False,True,False,True,False,True,15
140.0,3,3,1,750000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
103.0,3,2,10,450000,1,False,True,True,False,False,False,False,True,False,False,False,False,False,15
179.0,4,3,1,850000,1,False,False,True,True,False,False,False,True,False,False,False,False,False,15
149.0,3,2,4,840000,1,False,True,True,True,True,False,False,False,True,False,False,False,False,15
183.0,5,2,1,1100000,1,False,False,True,True,True,False,False,False,True,False,False,False,False,15
226.0,5,3,2,780000,1,False,True,True,True,True,False,False,True,False,True,True,False,True,15
84.0,2,2,2,699000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
162.0,2,2,7,1250000,3,False,False,True,True,False,False,False,True,False,True,False,False,True,15
242.0,4,3,5,1970000,1,False,True,True,True,True,False,False,False,True,True,False,False,True,15
255.0,4,3,11,1495000,4,False,True,True,False,False,True,True,True,False,False,False,False,True,15
222.0,4,3,9,775000,1,False,True,True,True,True,False,False,True,True,False,False,False,True,15
55.0,1,1,5,315000,1,False,True,True,False,False,False,False,False,False,False,False,False,False,15
89.0,1,1,1,685000,1,False,False,True,True,True,False,False,False,True,False,False,False,False,15
133.0,3,2,5,858000,1,False,True,True,False,False,False,False,False,False,False,False,False,False,15
80.0,2,2,10,450000,1,False,False,True,True,True,False,False,False,False,False,False,False,False,15
144.0,3,2,5,765000,1,False,False,False,True,True,False,False,True,False,False,False,False,False,15
125.0,2,2,1,780000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
263.0,3,2,6,1200000,1,False,False,True,True,False,False,False,False,False,False,False,False,False,15
124.0,2,2,3,1110000,1,False,False,False,True,True,False,False,False,False,False,False,False,True,15
177.0,3,3,4,1300000,1,False,True,True,True,True,False,False,False,True,True,False,False,True,15
142.0,3,2,4,1220000,1,False,False,True,True,True,False,False,False,True,False,False,False,False,15
110.0,3,2,5,539000,1,False,True,True,True,True,False,False,False,False,False,True,False,True,15
161.0,3,3,2,899000,1,False,True,True,True,True,False,False,True,False,False,True,False,False,15
73.0,2,1,3,371000,1,False,False,False,True,False,False,False,False,False,False,True,False,False,15
184.0,2,3,2,1100000,1,False,True,True,True,True,False,False,True,False,True,False,False,False,15
114.0,2,2,4,490000,2,False,True,False,True,True,False,False,True,False,True,False,False,True,15
162.0,4,2,4,539000,1,False,False,True,True,True,False,False,True,False,True,True,False,False,15
150.0,4,2,11,525000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
45.0,0,1,10,145000,2,False,False,False,False,True,False,False,False,False,False,False,False,False,15
112.0,3,2,2,485000,1,False,False,False,True,True,False,False,False,False,False,False,False,False,15
233.0,4,4,5,1690000,1,False,False,False,True,True,False,False,False,False,True,False,False,False,15
87.0,2,1,10,725000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,15
110.0,3,2,6,500000,1,False,True,True,True,True,False,False,False,False,False,True,False,False,15
128.0,4,2,3,725000,1,False,False,True,True,False,False,False,False,False,False,False,False,False,15
222.0,4,3,9,725000,1,False,False,False,True,True,False,False,True,False,False,False,False,True,15
43.0,1,1,1,299000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
169.0,3,2,1,1300000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,15
48.0,1,1,6,550000,1,False,True,False,True,False,False,False,False,False,True,False,False,False,15
206.0,3,3,5,1590000,2,False,True,True,True,False,False,False,False,False,False,False,False,False,15
133.0,3,2,6,575000,1,False,False,True,True,False,False,False,True,False,False,False,False,False,15
170.0,5,2,1,520000,1,False,True,False,True,True,False,False,False,False,False,False,False,False,15
172.0,4,3,1,560000,1,False,False,True,True,True,False,False,True,False,False,False,False,False,15
71.0,2,2,5,354000,1,False,True,True,True,True,False,False,False,False,False,False,False,False,15
80.0,3,1,2,295000,1,False,False,False,True,True,False,False,False,False,False,True,False,False,15
165.0,3,2,3,750000,1,False,True,True,True,True,False,False,True,False,False,True,False,True,15
160.0,4,3,2,639000,1,False,True,True,True,True,False,False,True,False,False,True,False,False,15
45.0,1,2,10,295000,1,False,True,True,True,True,False,False,False,False,True,False,False,False,15
155.0,4,3,8,509000,1,False,True,True,True,True,False,False,True,False,False,True,False,True,15
88.0,3,1,1,475000,1,False,False,False,False,True,False,False,False,True,False,False,False,False,15
55.0,2,1,2,279000,1,False,True,True,True,False,False,False,False,False,False,False,False,False,15
133.0,3,2,4,580000,1,False,True,True,True,True,False,False,False,False,False,False,False,True,15
204.0,6,4,11,1095000,4,False,True,True,False,False,True,False,False,False,False,False,False,True,15
130.0,3,2,1,750000,1,False,True,True,True,True,False,False,False,True,True,False,False,False,15
187.0,5,3,3,1250000,1,False,True,True,True,True,False,False,True,False,True,False,False,True,15
170.0,3,2,11,1485000,1,True,False,False,True,True,False,True,False,False,False,False,False,True,15
221.0,4,4,3,1700000,1,False,False,False,True,True,False,False,False,True,True,False,False,True,15
113.0,2,2,6,575000,1,False,True,False,True,True,False,False,False,True,False,False,False,False,15
179.0,4,3,4,539000,1,False,True,True,True,True,False,False,False,False,True,True,False,True,15
155.0,3,2,3,917000,1,False,True,False,True,True,False,False,False,True,False,True,False,True,15
